"x_dim","y_dim","x_y_ratio","n_neurons","radius","dist_fnc","neighbor_fnc","radius_fraction","err.quant","err.varratio","err.topo","err.kaski"
11,3,3.66666666666667,33,1,"sumofsquares","gaussian",0.0871175369247794,2.68658866346834,91.04,0.0221339664236052,3.5809977103899
9,6,1.5,54,5.29150262212918,"sumofsquares","bubble",0.767113430425525,2.47257747272678,91.76,0.0343026962862472,3.09869052676359
39,4,9.75,156,18.0831413200251,"sumofsquares","bubble",0.715562938014045,1.94829771579065,93.51,0.392676106494828,3.11154036765906
24,6,4,144,20,"euclidean","bubble",0.970771035179496,2.13239162355098,92.89,0.0493071053077836,2.30788009846458
17,2,8.5,34,1,"manhattan","bubble",0.0652252894360572,2.99375027290229,90.02,0.18753823978294,3.59533051960795
23,2,11.5,46,4,"manhattan","gaussian",0.304085933603346,2.70560009928162,90.98,0.378341190435815,3.37633884658591
15,2,7.5,30,12,"euclidean","gaussian",0.964977664407343,3.8995078654986,87,0,2.86383854365145
23,4,5.75,92,10.1488915650922,"sumofsquares","gaussian",0.685456578154117,2.40367991367519,91.99,0.00598405969136849,2.39041885753911
35,4,8.75,140,14.5258390463339,"sumofsquares","bubble",0.655301056103781,1.96011973183091,93.47,0.228845175512973,2.86854767007802
35,4,8.75,140,8,"sumofsquares","bubble",0.39532488421537,1.81768688173869,93.94,0.332175004239444,3.43935987422706
9,4,2.25,36,7.54983443527075,"sumofsquares","gaussian",0.974349009804428,2.92043126871698,90.27,0.00292894692216381,3.2809639177811
48,6,8,288,14.1067359796659,"sumofsquares","bubble",0.494678357150406,1.66195114923982,94.46,0.450412921824657,2.87445345103852
55,5,11,275,37,"euclidean","bubble",0.891746687702835,2.33257837874023,92.22,0.205301339664236,2.0530258520778
25,4,6.25,100,2,"euclidean","gaussian",0.122339946683496,1.90810711126221,93.64,0.276527386806851,3.36477390996616
44,4,11,176,37.0405183549043,"manhattan","gaussian",0.976014702580869,3.58969110044704,88.03,0.436354078344921,2.13909757381185
9,4,2.25,36,3,"manhattan","bubble",0.508531285682693,2.81959363529555,90.6,0.153695268780736,3.31024467993643
6,5,1.2,30,5.56776436283002,"euclidean","gaussian",0.991048649419099,3.08191940010906,89.73,0.0366079362387655,3.56834700485805
12,4,3,48,7.21110255092798,"sumofsquares","bubble",0.834863631054759,2.52715301553151,91.58,0.0109893166016619,3.1303125859144
51,6,8.5,306,19.313207915828,"manhattan","gaussian",0.609953951090574,2.45750067266532,91.81,0.384177547905715,1.92536318771524
22,4,5.5,88,1,"euclidean","bubble",0.0593997263349593,2.16243617051473,92.79,0.0727546209937256,3.3810183571602
5,3,1.66666666666667,15,3.60555127546399,"sumofsquares","gaussian",0.895122930873185,3.79147588679168,87.36,0.0304468373749364,4.55898197844889
7,2,3.5,14,3,"euclidean","gaussian",0.692100254585966,3.79870762300483,87.34,0,4.54178067007114
48,4,12,192,9,"euclidean","gaussian",0.333604712039232,1.97475679491267,93.42,0.136228760386637,2.4241781826624
26,3,8.66666666666667,78,7.54983443527075,"sumofsquares","bubble",0.486164720496163,2.07907648337914,93.07,0.355642360522299,4.248328114755
5,2,2.5,10,1,"sumofsquares","gaussian",0.304740101099014,4.36310248529885,85.46,0,5.3325567356875
28,4,7,112,2.64575131106459,"manhattan","gaussian",0.12219011108391,2.06717019912369,93.11,0.355238595896218,2.89987251754585
25,6,4.16666666666667,150,8.18535277187245,"manhattan","bubble",0.53529284382239,2.10103637106486,93,0.335600644395455,2.40793923510657
19,2,9.5,38,7.54983443527075,"euclidean","bubble",0.62792747747153,2.63101249130347,91.23,0.301857893844328,3.90104499968158
9,4,2.25,36,2,"manhattan","gaussian",0.261896091513336,2.85288418698102,90.49,0.129076140410378,3.24413200169234
16,6,2.66666666666667,96,1,"manhattan","bubble",0.0487224156968296,2.22799042383776,92.57,0.426378327963371,3.8241877358645
31,3,10.3333333333333,93,17.037074639675,"manhattan","bubble",0.797689785715193,2.46051567339487,91.8,0.599040868238087,3.49704484248809
38,4,9.5,152,9,"manhattan","gaussian",0.411644411971793,2.35952716375849,92.13,0.287221977276581,2.11037698179172
31,5,6.2,155,7.21110255092798,"sumofsquares","gaussian",0.405386930098757,2.10513035813133,92.98,0.0127437680176361,2.14416168036757
22,2,11,44,9.53939201416946,"manhattan","gaussian",0.687594843329862,3.29061846847581,89.03,0.256010005087333,2.58842376411571
22,4,5.5,88,8.54400374531753,"manhattan","bubble",0.616418662248179,2.34653678953345,92.18,0.30415635068679,2.64741902363913
21,2,10.5,42,13.5277492584687,"manhattan","gaussian",0.876687914365903,3.91550519098406,86.95,0.2838060030524,2.53156119421421
54,6,9,324,6.08276253029822,"sumofsquares","gaussian",0.20130420406349,1.60142577499688,94.66,0.180363235543497,2.62657355669944
23,3,7.66666666666667,69,5.29150262212918,"sumofsquares","bubble",0.405623900471255,2.12684228873692,92.91,0.342437001865355,3.93734064504572
22,2,11,44,7.54983443527075,"manhattan","gaussian",0.555877696955577,3.17675210925644,89.41,0.242518907919281,2.61924019178968
8,6,1.33333333333333,48,3.46410161513775,"sumofsquares","bubble",0.502237987238914,2.46553912433365,91.78,0.123641851789045,3.47541624904012
45,4,11.25,180,16.5227116418583,"sumofsquares","gaussian",0.596393405925483,2.46628547407922,91.78,0.00518297439375954,1.96466744614611
13,3,4.33333333333333,39,7.54983443527075,"euclidean","gaussian",0.830959355924278,2.781780678674,90.73,0.00507647956588096,3.11975952378147
41,6,6.83333333333333,246,2,"manhattan","gaussian",0.0501031070016325,1.65263547804541,94.49,0.475887739528574,3.00383106903732
11,5,2.2,55,7.21110255092798,"euclidean","gaussian",0.873283315682784,2.54884832770429,91.5,0.0142874342886213,2.95168542813239
14,2,7,28,1,"manhattan","gaussian",0.105941765941679,3.01297883594159,89.96,0.258064609123283,3.74620752338655
23,2,11.5,46,9.53939201416946,"sumofsquares","bubble",0.657243591966107,2.57083978761379,91.43,0.318675258606071,3.74281001990622
20,2,10,40,11,"sumofsquares","bubble",0.797409777529538,2.65482944330434,91.15,0.329085636764457,3.85441662939382
21,4,5.25,84,2.64575131106459,"sumofsquares","bubble",0.199801332782954,1.9749536016889,93.42,0.283111582160421,3.48859268070712
10,2,5,20,2.64575131106459,"sumofsquares","gaussian",0.454337072558701,3.34493231280164,88.85,1.0513820586739e-05,3.86077503691116
23,5,4.6,115,12.7671453348037,"euclidean","gaussian",0.794909226242453,2.35766123032356,92.14,0.00723808716296422,2.30314336273772
13,5,2.6,65,7.93725393319377,"sumofsquares","gaussian",0.830429361201823,2.45910451856994,91.8,0.0124448024419196,2.80407928743094
20,4,5,80,8.18535277187245,"sumofsquares","bubble",0.641404585447162,2.17862651740599,92.74,0.125363065965745,3.00457801921789
15,4,3.75,60,1.73205080756888,"euclidean","gaussian",0.137425395194441,2.2563068626121,92.48,0.0772882821773783,3.17134975791818
10,3,3.33333333333333,30,1.73205080756888,"euclidean","gaussian",0.242537086363882,2.79455685477833,90.68,0.0197751399016449,3.67253763479597
22,6,3.66666666666667,132,8,"manhattan","bubble",0.581653237808496,2.20333315326857,92.66,0.269314397151094,2.37044090169434
5,2,2.5,10,1,"sumofsquares","gaussian",0.282533861231059,4.36310248529885,85.46,0,5.3325567356875
31,4,7.75,124,12.1243556529821,"sumofsquares","bubble",0.629383334424347,2.12727113712433,92.91,0.181273528913007,2.53727264282645
50,5,10,250,27.2213151776324,"manhattan","gaussian",0.792599785607308,2.84636189705959,90.51,0.411176021705952,1.98718212344953
67,6,11.1666666666667,402,17,"sumofsquares","gaussian",0.439211938995868,2.08397582037126,93.05,0.0546518568763778,1.80334140964286
30,6,5,180,4.35889894354067,"euclidean","gaussian",0.216458373935893,1.85627502841267,93.81,0.148789384432762,2.44966902119931
9,6,1.5,54,5.19615242270663,"euclidean","bubble",0.753714563557878,2.47226842475693,91.76,0.0330557910802103,3.09588578827879
10,4,2.5,40,6,"manhattan","bubble",0.811135756084695,2.84935055762838,90.5,0.171128370357809,3.12792205857551
63,6,10.5,378,15,"sumofsquares","bubble",0.415142719633877,1.56209209445467,94.79,0.202896218416144,2.64735395522651
26,3,8.66666666666667,78,9.53939201416946,"euclidean","bubble",0.589231153717265,2.12252127364167,92.92,0.302035780905545,3.76244240737017
32,3,10.6666666666667,96,12.1243556529821,"euclidean","gaussian",0.617338788928464,2.57045361399079,91.43,0.00341834831270137,2.21891068612821
17,3,5.66666666666667,51,1,"manhattan","bubble",0.066436754539609,2.66573290712973,91.11,0.315427675089028,4.04697014131642
35,3,11.6666666666667,105,16,"manhattan","gaussian",0.701936685945839,2.95543781558015,90.15,0.333482957435984,2.1734563772771
37,4,9.25,148,22,"manhattan","bubble",0.832269857171923,2.2977244854891,92.34,0.530141597422418,2.77606468943421
13,3,4.33333333333333,39,1.73205080756888,"euclidean","bubble",0.193917739437893,2.51929905885251,91.6,0.0541588943530609,3.50923148967566
39,4,9.75,156,5.29150262212918,"sumofsquares","gaussian",0.245913121150807,1.84466059137994,93.85,0.187825165338308,2.90798883019752
16,3,5.33333333333333,48,1,"euclidean","bubble",0.0924462471157312,2.52849614807897,91.57,0.0180218755299305,3.60967589828564
43,5,8.6,215,17.5214154679352,"sumofsquares","gaussian",0.645203079096973,2.34329575995124,92.19,0.0034142784466678,1.93651749833227
21,2,10.5,42,5,"euclidean","bubble",0.411032822914422,2.51492332336298,91.62,0.327103612006105,4.24800543517184
13,5,2.6,65,3,"manhattan","bubble",0.315596319269389,2.34755349436147,92.17,0.220650839409869,2.96193363700113
21,4,5.25,84,4.58257569495584,"sumofsquares","bubble",0.385725573403761,2.02162964638891,93.26,0.280343225368832,3.38803484494421
16,6,2.66666666666667,96,9.16515138991168,"manhattan","bubble",0.808879940304905,2.40292304542183,91.99,0.200706800067831,2.46842381613956
21,2,10.5,42,13.348374429895,"euclidean","bubble",0.864242832409218,2.79289909465086,90.69,0.217227064609123,3.35340877257898
20,5,4,100,5.29150262212918,"sumofsquares","bubble",0.449693034868687,1.97521802318004,93.42,0.205607088350008,3.0056178211069
44,5,8.8,220,6.08276253029822,"sumofsquares","gaussian",0.249547154875472,1.75305091654322,94.16,0.170052908258436,2.63100787355543
3,2,1.5,6,1,"sumofsquares","bubble",0.463662835303694,5.83112695978554,80.56,0.0784780396811938,6.6438365445532
3,2,1.5,6,1,"sumofsquares","gaussian",0.482486552558839,5.85292241274219,80.49,0,6.28211160917512
17,4,4.25,68,3.60555127546399,"sumofsquares","bubble",0.372563128126785,2.1431814735587,92.86,0.174150754620994,3.30703189511929
21,4,5.25,84,9,"sumofsquares","gaussian",0.664601924829185,2.39606054538661,92.01,0.00664388672206207,2.47575849046295
23,2,11.5,46,5.56776436283002,"euclidean","bubble",0.413288488751277,2.44605186118868,91.85,0.315037815838562,4.20163182958087
54,6,9,324,12.5299640861417,"sumofsquares","bubble",0.402501197531819,1.59346014679359,94.69,0.274637103612006,2.71746434842995
14,6,2.33333333333333,84,3.60555127546399,"euclidean","bubble",0.373275465099141,2.05018400970195,93.17,0.113174325928438,3.05785565692761
13,2,6.5,26,4.58257569495584,"manhattan","bubble",0.569670788710937,3.16845300987454,89.44,0.206952009496354,3.55078217899054
59,5,11.8,295,29.0516780926679,"manhattan","gaussian",0.744325141422451,2.8440539990711,90.52,0.444469560793624,1.96445498216234
26,4,6.5,104,18.6815416922694,"euclidean","gaussian",0.922328250715509,2.7508547475663,90.83,0.00220807190096659,2.25028968765933
39,4,9.75,156,5,"euclidean","gaussian",0.2267286691349,1.82692609862046,93.91,0.197401390537561,2.97578552918592
45,4,11.25,180,12.1243556529821,"euclidean","gaussian",0.469609046820551,2.2137193913942,92.62,0.063731388841784,2.07456601481473
30,5,6,150,23.6431808350738,"manhattan","gaussian",0.95460743131116,2.93813351077805,90.21,0.315469221638121,2.10539371729172
33,3,11,99,5.56776436283002,"euclidean","bubble",0.30994850420393,1.91394236081203,93.62,0.350863659487875,4.28108715835247
30,5,6,150,4.58257569495584,"sumofsquares","gaussian",0.269247946795076,1.95331483386824,93.49,0.127841275224691,2.4313861817003
25,3,8.33333333333333,75,1,"euclidean","gaussian",0.0219935197383165,2.07756706580269,93.07,0.312488553501781,3.71974809036688
9,2,4.5,18,3.60555127546399,"euclidean","gaussian",0.657940013799816,3.49277501786739,88.36,0,4.02653740863878
17,5,3.4,85,5.29150262212918,"euclidean","bubble",0.499607474775985,2.09833455773412,93.01,0.0947600474817704,2.85193437012746
24,5,4.8,120,3.46410161513775,"euclidean","bubble",0.213548456085846,1.81376431146793,93.95,0.344172969306427,3.32172239784928
16,2,8,32,6,"sumofsquares","bubble",0.590625483775511,2.7819674812828,90.73,0.265867729353909,4.02612297882772
35,5,7,175,2,"euclidean","gaussian",0.0684026202652603,1.65000216466696,94.5,0.368544175004239,3.4123865919589
22,3,7.33333333333333,66,11.13552872566,"euclidean","bubble",0.76117521035485,2.29447168865824,92.35,0.378670680006783,3.84454849634335
5,2,2.5,10,1.73205080756888,"manhattan","bubble",0.478009620681405,4.48621285646462,85.05,0.0639947430897066,4.96063403672071
54,5,10.8,270,23.5159520326097,"sumofsquares","gaussian",0.682506221579388,2.47301034050796,91.76,0.00303255892826861,1.85563155128976
36,3,12,108,8,"manhattan","bubble",0.387926673516631,2.10419839271661,92.99,0.527486348991012,3.76675806942846
15,3,5,45,1,"manhattan","gaussian",0.0610250814352185,2.61236539560349,91.29,0.164757164659997,3.03819126769517
44,6,7.33333333333333,264,16.0934769394311,"sumofsquares","gaussian",0.595549047691748,2.20797181548967,92.64,0.00415397659827031,1.88732458253056
19,5,3.8,95,1,"euclidean","bubble",0.0350864038337022,2.06198621498755,93.13,0.236465151772087,3.84282577834805
8,3,2.66666666666667,24,3,"euclidean","gaussian",0.581155821448192,3.05541771638741,89.82,0.0189684585382398,3.9546041061554
39,5,7.8,195,17,"sumofsquares","bubble",0.679618767462671,1.84946697890827,93.84,0.218473461081906,2.58197398418078
26,3,8.66666666666667,78,2.64575131106459,"sumofsquares","bubble",0.165707028936595,2.03105036933995,93.23,0.447301339664236,3.91814699915124
17,4,4.25,68,11,"sumofsquares","gaussian",0.875237576197833,2.58485390112832,91.38,0.00492725114464982,2.62784704954968
36,3,12,108,14.5258390463339,"euclidean","gaussian",0.64019962423481,2.63692490515855,91.21,0.00275614719348821,2.14180535551325
15,2,7.5,30,1,"sumofsquares","gaussian",0.108847480732948,2.72854899621375,90.9,0.297629642190945,4.41636211877813
11,3,3.66666666666667,33,2,"euclidean","gaussian",0.325737060513347,2.73061520474928,90.9,0.0151222655587587,3.50506195415393
23,5,4.6,115,10.5356537528527,"euclidean","bubble",0.689608624670655,2.02617891015917,93.25,0.168756486348991,2.69621980332256
14,4,3.5,56,1,"euclidean","bubble",0.0317909331060946,2.44859500680751,91.84,0.393032898083771,4.77742064718893
32,3,10.6666666666667,96,21,"euclidean","bubble",0.882268444402143,2.29574637483976,92.35,0.625936747498728,4.27712752447735
8,2,4,16,4.58257569495584,"manhattan","bubble",0.828279992099851,3.73333270121232,87.56,0.0890808885874173,4.03252952930511
43,5,8.6,215,18.6815416922694,"euclidean","gaussian",0.678175684995949,2.38350963316913,92.05,0.00335713074444633,1.93817210266483
18,2,9,36,2,"euclidean","bubble",0.202539438614622,2.5773072929132,91.41,0.323311853484823,4.32170589655341
8,3,2.66666666666667,24,6.557438524302,"euclidean","bubble",0.974087892333046,3.05296516109745,89.82,0.0348258436493132,3.99064396259623
32,3,10.6666666666667,96,13.114877048604,"manhattan","bubble",0.656485810643062,2.34404047962393,92.19,0.455595217907411,3.01527583301902
10,2,5,20,2.64575131106459,"manhattan","gaussian",0.405729326419532,3.5131512641299,88.29,0.112664914363236,3.61650745313033
16,3,5.33333333333333,48,5,"manhattan","gaussian",0.520402107620612,2.77998233592695,90.73,0.167702730201798,2.75615710481644
44,4,11,176,7.21110255092798,"manhattan","bubble",0.294299578526989,1.83511883580768,93.88,0.495813464473461,3.23829089197913
31,4,7.75,124,25.5147016443461,"manhattan","bubble",0.966517623048276,2.86859182237609,90.44,0.290230456164151,2.15267254951327
11,2,5.5,22,4.58257569495584,"manhattan","gaussian",0.642003478948027,3.51814297155304,88.27,0.136781244700695,3.42454124150443
11,3,3.66666666666667,33,7.54983443527075,"manhattan","bubble",0.902905967319384,2.96654110268111,90.11,0.1805090724097,3.31544750839486
16,2,8,32,7.54983443527075,"manhattan","bubble",0.730411177966744,3.0640560819388,89.79,0.242919620145837,3.26602849661511
8,3,2.66666666666667,24,1.73205080756888,"sumofsquares","bubble",0.247227781219408,2.97169085787888,90.09,0.0225165338307614,4.07326480107945
30,4,7.5,120,13.114877048604,"manhattan","gaussian",0.683819608995691,2.62436426049724,91.25,0.282848058334746,2.16923611517472
22,3,7.33333333333333,66,8,"manhattan","gaussian",0.596440363209695,2.73674888037434,90.88,0.224812955740207,2.45890226818
49,6,8.16666666666667,294,9.53939201416946,"euclidean","bubble",0.344849993707612,1.5320999183386,94.89,0.371406138714601,3.13112978750289
18,3,6,54,4.58257569495584,"euclidean","gaussian",0.45519822021015,2.52087315822822,91.6,0.0104144480244192,2.78827852259671
6,3,2,18,1,"sumofsquares","bubble",0.17080941516906,3.31387418071263,88.95,0.196500423944378,5.02121616282048
62,6,10.3333333333333,372,11.13552872566,"sumofsquares","bubble",0.322321688523516,1.46959273499917,95.1,0.385758182126505,3.24831473202213
22,3,7.33333333333333,66,8.54400374531753,"sumofsquares","bubble",0.631771631771699,2.25274955044176,92.49,0.221388333050704,3.42342197451471
58,5,11.6,290,9.8488578017961,"manhattan","gaussian",0.306537072174251,2.03235552575002,93.23,0.327466169238596,2.05784479765564
20,3,6.66666666666667,60,4,"euclidean","gaussian",0.356125429738313,2.41184475050459,91.96,0.0697200271324402,2.82725060427062
28,3,9.33333333333333,84,1,"sumofsquares","gaussian",0.0500853706616908,2.01901275372982,93.27,0.356693064269968,3.81986374902481
12,6,2,72,3.60555127546399,"manhattan","gaussian",0.404602286173031,2.44829889698969,91.84,0.202897914193658,2.68937546309179
20,6,3.33333333333333,120,6.08276253029822,"euclidean","gaussian",0.495342682581395,2.1629372724335,92.79,0.0120842801424453,2.40438183060625
28,5,5.6,140,3.46410161513775,"manhattan","bubble",0.185848413733765,1.88952046459014,93.7,0.481732915041547,3.04328036525343
23,4,5.75,92,11.13552872566,"euclidean","gaussian",0.730480168014765,2.44645623330658,91.85,0.00509428522977785,2.38059339159292
44,5,8.8,220,24.0624188310319,"sumofsquares","gaussian",0.795612722635269,2.54710633748328,91.51,0.00391249788027811,1.93695953827981
11,2,5.5,22,6.557438524302,"sumofsquares","bubble",0.818190992344171,3.28881958101387,89.04,0.0015340003391555,3.67831592250637
11,2,5.5,22,5.56776436283002,"euclidean","gaussian",0.741551262326539,3.36280687262578,88.79,0,3.60009312517343
12,2,6,24,6,"sumofsquares","bubble",0.754587134812027,3.05782481576924,89.81,0.167740376462608,4.13340972479663
21,4,5.25,84,13.7477270848675,"euclidean","gaussian",0.880541091784835,2.62125791028429,91.26,0.002861454977107,2.41975888303335
32,6,5.33333333333333,192,4.58257569495584,"manhattan","bubble",0.246406451333314,1.75171201421056,94.16,0.547505680854672,3.01840724973657
43,6,7.16666666666667,258,11.13552872566,"euclidean","gaussian",0.44763114489615,2.07384175266047,93.09,0.0124227573342377,1.91415273746668
48,5,9.6,240,3.60555127546399,"manhattan","bubble",0.12444401695393,1.68245479551604,94.39,0.629559097846363,3.26546778498457
17,6,2.83333333333333,102,7.21110255092798,"sumofsquares","bubble",0.658480473328382,2.13266533795086,92.89,0.0417854841444802,2.61600567774985
9,2,4.5,18,5.56776436283002,"sumofsquares","gaussian",0.850407551275566,3.59849438223527,88.01,0,3.86610338452782
33,3,11,99,1.73205080756888,"manhattan","gaussian",0.0850181491114199,2.05526735702366,93.15,0.460181448193997,3.46181558119484
26,4,6.5,104,12.5299640861417,"euclidean","gaussian",0.721490673255175,2.46621833504019,91.78,0.00382041716126844,2.27910694872325
36,5,7.2,180,18,"euclidean","bubble",0.746437752852216,1.96708658978973,93.44,0.311944887230795,2.55603146772166
14,3,4.66666666666667,42,12,"sumofsquares","gaussian",0.980341708054766,2.97058017467188,90.1,0.00304799050364592,2.92347610895035
9,3,3,27,6.557438524302,"euclidean","gaussian",0.930889716837555,3.064188527285,89.79,0.00691029336950992,3.62924163628009
5,4,1.25,20,1,"euclidean","gaussian",0.0830489576328546,3.24433834398557,89.19,0.209379684585382,4.76983243986101
14,3,4.66666666666667,42,9.53939201416946,"euclidean","bubble",0.901588937267661,2.64714277189646,91.18,0.0383995251822961,3.15127626823622
34,3,11.3333333333333,102,4,"euclidean","gaussian",0.208598584635183,1.98488426701469,93.38,0.247811259962693,3.41412144960974
18,2,9,36,1.73205080756888,"sumofsquares","gaussian",0.139851126354188,2.59138152890551,91.36,0.342906732236731,4.38122423756918
25,5,5,125,6.2449979983984,"euclidean","gaussian",0.421877430053428,2.14532357480931,92.85,0.00765117856537222,2.29102787879291
23,3,7.66666666666667,69,4.35889894354067,"euclidean","bubble",0.332727750763297,2.11137172281644,92.96,0.357380193318637,3.97650924727563
35,3,11.6666666666667,105,3.60555127546399,"euclidean","bubble",0.201371215749532,1.86019622688585,93.8,0.435152111243005,4.28844716884284
22,4,5.5,88,2.64575131106459,"euclidean","gaussian",0.18679471546784,2.05081919382104,93.16,0.180801933186366,3.04112496095315
34,5,6.8,170,8.88819441731559,"sumofsquares","bubble",0.442456351360306,1.76873814253195,94.1,0.387746142106156,3.10286715488542
21,2,10.5,42,5.56776436283002,"sumofsquares","gaussian",0.445542365312576,2.72306810798504,90.92,0.149933695099203,3.20025634053112
34,6,5.66666666666667,204,20,"sumofsquares","bubble",0.825407352298498,1.88252132102957,93.72,0.298673223673054,2.55224313224353
35,3,11.6666666666667,105,33.4228283051555,"manhattan","bubble",0.997715011239052,3.72387328657651,87.59,0.678741902662371,2.75861687378656
54,5,10.8,270,45,"euclidean","gaussian",0.971024720929563,3.1847009883525,89.38,0.0132957435984399,1.95614819030983
8,3,2.66666666666667,24,3.60555127546399,"sumofsquares","bubble",0.700377038214356,2.99902016747373,90,0.0729457351195523,4.18282823385751
12,5,2.4,60,10.816653826392,"manhattan","bubble",0.987298390362412,2.61573088578136,91.28,0.1810303544175,2.77669375627528
30,3,10,90,10.1488915650922,"manhattan","bubble",0.565441212849692,2.22113145875106,92.6,0.534416143801933,3.70237977470107
6,4,1.5,24,1,"sumofsquares","bubble",0.131901283981279,2.96291098511156,90.12,0.3421939969476,5.1633887367383
33,5,6.6,165,20,"euclidean","bubble",0.841123852645978,1.90297679484195,93.66,0.254120230625742,2.73454303403434
34,5,6.8,170,13.5277492584687,"euclidean","bubble",0.634803396649659,1.91378200302741,93.62,0.192877225707987,2.53874197640446
25,5,5,125,4.35889894354067,"manhattan","gaussian",0.294856736203656,2.26270515537001,92.46,0.227207902323215,2.27347093422483
22,3,7.33333333333333,66,6.557438524302,"euclidean","bubble",0.494895345997065,2.18735382844961,92.71,0.315231812786162,3.72613019842442
16,2,8,32,6,"manhattan","bubble",0.61949072428979,3.01633816060312,89.95,0.272753094793963,3.39157540288334
15,6,2.5,90,4.35889894354067,"euclidean","gaussian",0.409453140106052,2.21096898134077,92.63,0.0211497371544853,2.64135524593125
54,6,9,324,31.5119025131775,"manhattan","gaussian",0.826170963235199,2.77588805261413,90.75,0.427004917754791,1.94798317483976
30,6,5,180,13.5277492584687,"sumofsquares","gaussian",0.695701795630157,2.23346150951953,92.56,0.00638273698490758,2.08329529297038
18,2,9,36,13,"euclidean","gaussian",0.92966332915239,3.77512283525259,87.42,0,2.70889339225519
6,2,3,12,1,"euclidean","gaussian",0.316541604464874,3.97460845731717,86.75,0,4.99288627678521
22,2,11,44,1,"manhattan","bubble",0.0388435670174658,2.70285752922176,90.99,0.399684246226895,4.03897879594175
24,4,6,96,22.5166604983954,"manhattan","gaussian",0.99499309132807,3.13582334084056,89.55,0.27523876547397,2.24579415832997
15,2,7.5,30,1.73205080756888,"manhattan","gaussian",0.199496907414868,2.96913681355027,90.1,0.275805155163643,3.63634774044067
35,3,11.6666666666667,105,4.58257569495584,"manhattan","bubble",0.236716715618968,2.00746651515843,93.31,0.501258945226386,3.96317245513536
71,6,11.8333333333333,426,6,"sumofsquares","bubble",0.146884855814278,1.37161668730535,95.43,0.41204731219264,3.52062545234903
16,2,8,32,9,"manhattan","bubble",0.820604956010357,3.11602410800372,89.61,0.247630659657453,3.21741125697978
20,3,6.66666666666667,60,10,"euclidean","bubble",0.751891229767352,2.3275134795143,92.24,0.282985246735628,3.70189457868872
58,5,11.6,290,18.5202591774521,"manhattan","bubble",0.537502793595195,1.85189858360113,93.83,0.522632016279464,2.72334124113309
6,4,1.5,24,5,"euclidean","bubble",0.957030869554728,3.15891752359253,89.47,0.075785823299983,4.01900191360224
7,2,3.5,14,3.11502410357331,"sumofsquares","gaussian",0.713794612325728,3.80367584400528,87.32,0,4.53302787035398
52,6,8.66666666666667,312,23.5159520326097,"sumofsquares","bubble",0.699139191536233,1.73091077143917,94.23,0.491675936917077,2.82328349750326
26,3,8.66666666666667,78,7,"manhattan","bubble",0.456642806297168,2.26188485166086,92.46,0.391524503985077,3.43227802098791
3,3,1,9,2.64575131106459,"manhattan","bubble",0.9281512175221,4.81104867689653,83.96,0.163104799050365,5.40205178426772
22,3,7.33333333333333,66,3.46410161513775,"euclidean","bubble",0.265463609015569,2.1261271833763,92.91,0.394972697982025,3.96397019124714
18,4,4.5,72,3,"manhattan","bubble",0.281811964930966,2.26125286083855,92.46,0.282325080549432,3.01701589293098
8,2,4,16,0,"manhattan","gaussian",0.0230724501889199,3.80423191109548,87.32,0.112221129387824,4.51744511496682
9,3,3,27,2,"euclidean","bubble",0.321718530263752,2.85747041443567,90.48,0.0401519416652535,3.89779098595624
50,6,8.33333333333333,300,22.5166604983954,"sumofsquares","gaussian",0.696957761188969,2.36236114578345,92.13,0.00415126335424792,1.84574599092608
28,4,7,112,5.56776436283002,"euclidean","bubble",0.34966963599436,1.86859152894341,93.77,0.399217398677294,3.57302028349823
15,6,2.5,90,1.73205080756888,"sumofsquares","gaussian",0.080506524303928,1.99856618456083,93.34,0.151274376801764,3.08395240525615
44,5,8.8,220,39.5094925302768,"euclidean","bubble",0.98861068347469,2.4914008887805,91.7,0.204384771917924,2.04975397682946
14,2,7,28,5,"manhattan","gaussian",0.586528461892158,3.35218725064819,88.83,0.166164151263354,3.07943818315448
25,3,8.33333333333333,75,6,"euclidean","bubble",0.421576468273997,2.10528419008579,92.98,0.291802102764117,4.02206614306564
13,5,2.6,65,3.46410161513775,"manhattan","gaussian",0.356333550997078,2.51735746396868,91.61,0.17094183483127,2.71398549467641
30,3,10,90,2.64575131106459,"euclidean","gaussian",0.161092828260735,1.97947066626033,93.4,0.339074444632864,3.79631151982252
20,3,6.66666666666667,60,8,"euclidean","gaussian",0.639582303818315,2.56751747299039,91.44,0.00412989655757165,2.63017226821236
16,3,5.33333333333333,48,1,"sumofsquares","gaussian",0.024214314064011,2.35055906728704,92.16,0.138912667458029,3.53028722211597
12,2,6,24,3.60555127546399,"euclidean","gaussian",0.504970757523552,3.22165521716586,89.26,0.000638629811768696,3.52208217505351
35,4,8.75,140,4.35889894354067,"euclidean","gaussian",0.21256736968644,1.85137318675815,93.83,0.215375953874852,3.06377525785915
29,3,9.66666666666667,87,11,"manhattan","bubble",0.60643721697852,2.30466058567466,92.32,0.546602679328472,3.62897580432956
9,3,3,27,3.60555127546399,"euclidean","bubble",0.647631811443716,2.89060092018274,90.36,0.0155579108021028,3.82509895324227
20,2,10,40,5,"sumofsquares","gaussian",0.44029608136043,2.71982183514088,90.93,0.175227403764626,3.3315687040502
24,6,4,144,23.6431808350738,"euclidean","gaussian",0.999792820075527,2.71477465999731,90.95,0.00756672884517551,2.17214806979627
